Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,f_sml,f_reuse_sml,sml_ind_length,sml_ind_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/cd_e7_8,invalid,2,0.093,6 0,100,0,0,0,0,0,0.034,0.01,0.001,0.012,42,36,6,6.971,2,4.511,54,7,0,32976
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e2_1394,valid,3,0.327,18 14,468,0,0.001,0,0.001,0,0.161,0.041,0.002,0.023,157,16,9,15.989,1,5.787,224,14,0,34520
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e7_529,invalid,7,93.749,289 274 188 132 85 40 11,33505,0.091,1.102,7.399,0.673,1.166,23.477,13.468,0.043,26.014,25231,18438,352,504.479,1,14.849,25642,237,0.004,573960
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e7_397,valid,4,0.422,9 6 4,644,0,0.001,0,0.001,0,0.203,0.061,0.003,0.035,202,21,13,20.336,1,5.969,320,29,0,35504
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5,valid,14,22.247,35 33 30 28 26 24 23 21 18 16 14 10 6,21133,0.009,0.203,1.219,0.199,2.703,6.701,3.241,0.019,3.105,13980,9589,107,77.418,1,6.377,15308,294,0.004,158280
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449_e7_353,valid,3,0.044,4 3,75,0,0,0,0,0,0.018,0.006,0.001,0.002,17,2,1,2.738,1,2.504,30,2,0,32912
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e8_118_e3_514,invalid,0,0.008,,2,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,31972
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e8_118_e7_178,valid,2,0.018,2,17,0,0,0,0,0,0.005,0.002,0,0.001,0,0,0,0.021,1,2.583,5,1,0,32356
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e1_821_e5_911,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e5_991,invalid,4,5.574,54 32 14 5,4235,0,0.067,0.566,0.032,0.005,2.141,0.612,0.006,0.752,2935,2217,74,95.511,1,13.06,3157,65,0.004,90604
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e3_11_e5_24,invalid,2,0.223,8 1,230,0,0.001,0.005,0.001,0,0.098,0.024,0.001,0.018,157,150,7,9.701,1,4.377,167,1,0.001,34540
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449,valid,3,0.038,3 2,61,0,0,0,0,0,0.015,0.005,0,0.002,12,1,1,2.466,1,2.415,24,2,0,33412
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2,valid,3,0.045,4 3,77,0,0,0,0,0,0.018,0.006,0.001,0.002,17,2,1,2.684,1,2.546,31,2,0,32604
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e2_1144,valid,3,0.152,3 0,290,0,0.001,0,0,0,0.074,0.023,0.001,0.009,41,0,3,9.11,1,4.889,139,7,0,33532
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1025,invalid,6,8.05,69 53 39 26 15 5,6335,0.001,0.118,0.737,0.027,0.026,3.123,1.003,0.016,1.117,4147,2616,63,88.356,1,10.728,4387,98,0.002,91304
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed_e7_207,valid,2,0.008,0,4,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0.021,0,0.021,0,0,0,31076
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e2_1317,valid,3,0.224,15 11,309,0,0.001,0,0,0,0.112,0.03,0.001,0.015,92,8,4,10.023,1,5.765,144,13,0,34460
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e2_943,valid,3,0.224,15 12,247,0,0,0,0,0,0.114,0.023,0.001,0.017,52,6,8,12.431,1,5.546,114,13,0,34448
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e2_454,valid,3,0.222,15 11,309,0,0.001,0,0,0,0.108,0.031,0.002,0.015,92,8,4,10.027,1,5.772,144,13,0,34396
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1,valid,4,0.715,11 6 4,1065,0,0.002,0,0.001,0,0.359,0.11,0.003,0.051,320,36,15,22.028,1,5.807,537,34,0,36464
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e1_618,invalid,1,0.047,4,45,0,0,0,0,0,0.019,0.005,0,0.004,0,0,0,0.021,1,3.348,15,3,0,32748
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_496,valid,3,0.038,3 2,63,0,0,0,0,0,0.015,0.006,0,0.002,12,1,1,2.464,1,2.401,25,2,0,32404
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449_e8_517,valid,3,0.054,5 3,77,0,0,0,0,0,0.023,0.007,0.001,0.003,12,1,1,3.084,1,2.582,31,6,0,32640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e3_57_e5_999,invalid,0,0.009,,2,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,32356
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e2_1166,valid,3,0.232,16 12,323,0,0.001,0,0,0,0.114,0.03,0.001,0.016,97,7,4,10.735,1,5.642,153,17,0,34456
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_vt,valid,11,22.24,91 90 88 85 81 76 74 71 65 58,15439,0.05,0.161,0.671,0.241,1.897,5.24,3.097,0.029,4.602,10746,7325,267,304.243,2,9.108,11150,214,0.002,159644
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_9,invalid,7,1.275,18 14 12 9 7 5 3,1731,0,0.007,0.027,0.003,0.009,0.537,0.205,0.002,0.168,829,559,17,22.914,3,9.52,1053,3,0,37912
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_2,valid,2,0.043,3,24,0,0,0,0,0,0.008,0.004,0,0.003,0,0,0,0.021,1,4.743,7,1,0,53488
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_6_e7_399,invalid,3,0.345,14 11 6,488,0,0.001,0.003,0.002,0,0.151,0.049,0.002,0.031,249,113,18,20.862,1,4.762,267,1,0,34632
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_all_e7_2500,valid,2,0.219,14,127,0,0,0,0,0,0.065,0.016,0.002,0.01,0,0,0,0.021,1,6.055,54,13,0,61680
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_10,valid,2,0.033,2,21,0,0,0,0,0,0.007,0.003,0,0.002,0,0,0,0.021,1,4.732,7,1,0,53552
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_3,valid,2,0.03,1,12,0,0,0,0,0,0.003,0.003,0,0.002,0,0,0,0.021,1,6.146,3,0,0,59784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_all,valid,2,0.186,11,88,0,0,0,0,0,0.063,0.013,0.001,0.008,0,0,0,0.021,1,5.683,36,10,0,61548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_4,valid,2,0.031,2,21,0,0,0,0,0,0.006,0.003,0,0.002,0,0,0,0.021,1,4.737,7,1,0,53300
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_7,valid,2,0.036,2,21,0,0,0,0,0,0.007,0.003,0,0.002,0,0,0,0.021,1,4.732,7,1,0,53416
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_6_e7_10_e7_341,invalid,4,0.276,8 6 4 2,322,0,0.001,0.003,0.001,0,0.112,0.039,0.001,0.033,142,63,5,10.549,1,4.491,154,0,0,35052
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_vt,invalid,2,0.161,5 2,100,0,0,0,0,0,0.034,0.023,0.001,0.016,34,9,3,12.84,1,6.618,40,2,0,61880
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_5,valid,2,0.033,2,21,0,0,0,0,0,0.007,0.003,0,0.002,0,0,0,0.021,1,4.733,7,1,0,53376
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_1,valid,2,0.034,2,21,0,0,0,0,0,0.006,0.004,0,0.002,0,0,0,0.021,1,4.74,7,1,0,55508
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/readwrit,valid,2,0.021,1,10,0,0,0,0,0,0.004,0.004,0,0.001,0,0,0,0.021,1,4.455,2,0,0,32604
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_1,invalid,4,0.294,8 6 4 2,331,0,0.001,0.001,0.001,0.001,0.102,0.051,0.001,0.044,119,64,23,26.785,1,4.64,178,19,0,34976
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_all,valid,2,0.083,5,46,0,0,0,0,0,0.021,0.007,0,0.005,0,0,0,0.021,1,6.557,18,4,0,57588
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_3,valid,2,0.034,2,21,0,0,0,0,0,0.006,0.003,0.001,0.002,0,0,0,0.021,1,4.737,7,1,0,53368
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_8,invalid,5,0.676,14 13 11 7 3,969,0,0.003,0.009,0.002,0.005,0.279,0.111,0.002,0.08,509,300,21,24.864,1,4.703,586,8,0,35956
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_2,valid,2,0.04,2,19,0,0,0,0,0,0.006,0.004,0,0.002,0,0,0,0.021,1,6.24,6,1,0,57688
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_1,valid,2,0.04,2,21,0,0,0,0,0,0.007,0.004,0,0.003,0,0,0,0.021,1,6.249,7,1,0,59520
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_8,valid,2,0.034,2,21,0,0,0,0,0,0.007,0.003,0.001,0.002,0,0,0,0.021,1,4.733,7,1,0,55596
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_4_e7_2197,invalid,2,0.072,4 3,57,0,0,0,0,0,0.024,0.009,0.001,0.008,0,0,0,0.021,1,3.627,16,1,0,33748
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_10_e7_106_e7_2564,valid,2,0.021,1,7,0,0,0,0,0,0.003,0.001,0,0.001,0,0,0,0.021,0,0.021,0,0,0,55612
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_1_e7_4234,valid,2,0.026,1,9,0,0,0,0,0,0.003,0.002,0,0.001,0,0,0,0.021,0,0.021,1,0,0,57784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_2,invalid,0,0.011,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,33044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_4,valid,2,0.041,2,21,0,0,0,0,0,0.007,0.004,0,0.003,0,0,0,0.021,1,6.248,7,1,0,57512
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_7,invalid,4,0.305,10 9 7 4,443,0,0.001,0.003,0.001,0.001,0.125,0.05,0.001,0.034,178,112,9,14.688,2,7.003,242,3,0,34428
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_4,invalid,2,0.047,2 1,34,0,0,0,0,0,0.013,0.006,0,0.006,0,0,0,0.021,1,3.397,7,0,0,33728
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_6,valid,2,0.034,2,21,0,0,0,0,0,0.007,0.003,0,0.002,0,0,0,0.021,1,4.733,7,1,0,55640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_5,invalid,2,0.064,2 1,51,0,0,0,0,0,0.02,0.008,0.001,0.008,12,11,1,5.11,1,3.421,20,1,0,33116
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_9,valid,2,0.034,2,21,0,0,0,0,0,0.007,0.003,0,0.002,0,0,0,0.021,1,4.726,7,1,0,53656
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_1_e7_1621,invalid,2,0.094,5 4,78,0,0,0,0,0,0.033,0.013,0,0.009,12,0,0,0.021,1,4.552,24,1,0,33884
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_6,invalid,3,0.121,4 3 2,118,0,0,0,0,0,0.041,0.017,0.001,0.018,36,26,10,11.603,1,3.874,52,2,0,33524
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_3,invalid,1,0.029,0,23,0,0,0,0,0,0.007,0.004,0,0.003,0,0,0,0.021,1,3.443,7,0,0,32512
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_5_e7_3972,valid,2,0.026,1,12,0,0,0,0,0,0.004,0.002,0,0.001,0,0,0,0.021,1,4.62,3,0,0,55352
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave30,valid,3,2.607,7 3,263,0,0,0,0,0,0.081,1.899,0.001,0.019,54,8,5,13.364,2,8.536,132,17,0,93048
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave37,invalid,2,3.207,0,295,0,0.001,0,0,0,0.143,1.746,0.002,0.043,62,26,7,15.92,4,10.259,167,42,0,90760
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave13,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave04,valid,2,0.016,0,4,0,0,0,0,0,0.003,0.002,0,0,0,0,0,0.021,0,0.021,0,0,0,89004
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave11,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave15,valid,2,0.015,0,4,0,0,0,0,0,0.004,0.001,0,0,0,0,0,0.021,0,0.021,0,0,0,82724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave31,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave12,invalid,2,0.403,0,34,0,0,0,0,0,0.029,0.01,0,0.008,0,0,0,0.021,1,6.646,8,1,0,86956
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave28,invalid,2,0.274,0,31,0,0,0,0,0,0.018,0.026,0,0.009,0,0,0,0.021,1,6.542,6,1,0,88832
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave38,invalid,2,3.061,0,290,0,0.001,0.001,0,0,0.145,1.706,0.002,0.042,60,29,4,13.527,6,11.959,169,45,0,92808
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave22,valid,5,17.555,13 8 6 3,947,0,0.002,0.001,0.001,0,0.294,15.838,0.002,0.087,350,82,12,22.354,7,14.293,534,74,0.001,92892
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2,valid,3,0.08,2 0,117,0,0,0,0,0,0.025,0.011,0,0.009,9,0,1,14.673,1,14.25,55,4,0,33152
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2_e8_21449_e5_18210,valid,3,0.048,1 0,56,0,0,0,0,0,0.012,0.005,0,0.005,0,0,0,0.021,1,14.31,24,2,0,33016
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave20,invalid,2,0.019,0,5,0,0,0,0,0,0.004,0.003,0,0.001,0,0,0,0.021,0,0.021,0,0,0,97156
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave27,valid,3,158.967,13 7,538,0,0.001,0.001,0.001,0,0.294,157.603,0.003,0.087,222,63,18,32.196,4,11.943,318,61,0.001,97892
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2_e7_12307,valid,3,0.081,2 0,117,0,0,0,0,0,0.025,0.011,0,0.009,9,0,1,14.671,1,14.247,55,4,0,33168
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave02,valid,2,0.014,0,4,0,0,0,0,0,0.003,0.001,0,0,0,0,0,0.021,0,0.021,0,0,0,89148
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave26,valid,3,13.671,10 5,444,0,0.001,0,0,0,0.201,11.914,0.002,0.054,82,7,11,20.718,6,13.003,241,53,0,92972
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave29,valid,3,1.139,8 4,332,0,0.001,0,0,0,0.096,0.149,0.001,0.029,93,9,7,15.452,2,8.315,165,20,0,90932
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave25,invalid,2,0.019,0,5,0,0,0,0,0,0.004,0.003,0,0.001,0,0,0,0.021,0,0.021,0,0,0,97172
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2_e1_17214_e5_18600,valid,3,0.084,2 0,117,0,0,0,0,0,0.027,0.011,0,0.009,9,0,1,14.644,1,14.227,55,4,0,33296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2_e3_514_e4_11150,valid,3,0.08,2 0,117,0,0,0,0,0,0.025,0.011,0,0.009,9,0,1,14.671,1,14.247,55,4,0,33296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave09,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave14,invalid,2,0.408,0,46,0,0,0,0,0,0.03,0.012,0,0.008,0,0,0,0.021,1,6.786,16,3,0,89092
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr1,valid,2,0.088,0,4,0,0,0,0,0,0.003,0.024,0,0,0,0,0,0.021,0,0.021,0,0,0,187564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave34,invalid,2,3.284,0,219,0,0,0,0,0,0.117,2.013,0.003,0.04,43,20,6,15.345,5,11.014,116,28,0,90932
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave01,valid,3,0.473,2 0,165,0,0,0,0,0,0.047,0.028,0,0.011,19,3,3,10.383,1,6.929,80,8,0,85096
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave19,valid,3,1.205,9 2,507,0,0.001,0,0,0,0.129,0.113,0.001,0.034,119,14,7,15.695,2,8.083,260,29,0,89064
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave05,valid,3,1.647,17 10,429,0,0.001,0,0,0,0.139,0.784,0.002,0.024,145,1,3,12.511,1,8.281,196,15,0,86972
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave32,invalid,2,1.597,0,250,0,0,0,0,0,0.095,0.615,0.002,0.033,52,22,3,11.694,4,9.689,131,25,0,88692
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave36,invalid,2,5.31,0,385,0,0.001,0,0,0,0.178,3.901,0.002,0.05,33,5,3,9.988,8,14.818,200,42,0,90628
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave10,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave17,valid,3,0.697,9 4,289,0,0,0,0,0,0.08,0.052,0.001,0.018,60,12,3,10.576,1,7.105,148,20,0,94992
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave18,invalid,2,0.389,0,30,0,0,0,0,0,0.016,0.014,0,0.008,0,0,0,0.021,1,6.691,7,1,0,89112
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave33,invalid,2,2.407,0,226,0,0,0,0,0,0.092,1.422,0.001,0.027,35,6,3,10.528,4,9.75,112,22,0,90648
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr1_e4_23904_e4_2384,valid,2,0.091,0,4,0,0,0,0,0,0.003,0.024,0,0,0,0,0,0.021,0,0.021,0,0,0,189548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave40,invalid,2,0.018,0,5,0,0,0,0,0,0.004,0.003,0,0.001,0,0,0,0.021,0,0.021,0,0,0,88788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave08,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave16,valid,2,0.016,0,4,0,0,0,0,0,0.005,0.002,0,0,0,0,0,0.021,0,0.021,0,0,0,84776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave07,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave39,invalid,2,1.792,0,302,0,0.001,0.001,0,0,0.146,0.348,0.002,0.047,47,28,4,13.506,6,12.365,174,47,0,94736
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave24,valid,3,0.872,8 3,341,0,0,0,0,0,0.089,0.072,0.001,0.025,70,11,4,12.22,2,8.312,171,18,0,90944
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave23,invalid,2,0.258,0,31,0,0,0,0,0,0.018,0.018,0,0.009,0,0,0,0.021,1,6.541,6,1,0,91048
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2_e6_3003_e4_15091,valid,3,0.082,2 0,117,0,0,0,0,0,0.026,0.011,0,0.009,9,0,1,14.671,1,14.247,55,4,0,33380
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave03,valid,2,0.016,0,4,0,0,0,0,0,0.004,0.002,0,0,0,0,0,0.021,0,0.021,0,0,0,89044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave21,valid,3,0.7,5 2,195,0,0,0,0,0,0.057,0.061,0.001,0.014,34,5,3,9.534,1,7.027,93,11,0,95216
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave06,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave35,invalid,2,2.615,0,223,0,0,0,0,0,0.092,1.862,0.002,0.033,36,6,5,12.582,5,10.886,115,30,0,90908
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/durationThm_2_e2_63,valid,2,0.02,2,13,0,0,0,0,0,0.006,0.002,0,0.002,0,0,0,0.021,3,3.101,4,1,0,32416
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/traffic,valid,2,0.025,4,30,0,0,0,0,0,0.009,0.003,0.001,0.002,0,0,0,0.021,2,2.144,12,4,0,32460
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/durationThm_1_e3_389,valid,2,0.015,1,10,0,0,0,0,0,0.004,0.001,0,0.001,0,0,0,0.021,3,2.953,3,0,0,32316
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/durationThm_3_e7_334,invalid,2,0.095,4 0,115,0,0,0.001,0,0,0.041,0.012,0.001,0.009,51,31,4,5.961,6,5.226,82,24,0,33696
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/ex8_e7_74_e8_302,invalid,2,0.009,0,5,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0.021,0,0.021,0,0,0,32504
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/ticket3i_7_e7_3176,valid,3,0.099,1 0,91,0,0,0,0,0,0.033,0.013,0.001,0.006,0,0,0,0.021,1,5.359,34,4,0,39168
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/_6countern,invalid,0,0.005,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31556
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/_6counters_e3_140_e8_149,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/ticket3i_7_e8_2126_e7_78,valid,2,0.068,6,45,0,0,0,0,0,0.021,0.007,0.001,0.004,0,0,0,0.021,1,5.308,16,4,0,39124
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/_6counters,invalid,9,2.026,38 35 31 28 24 23 21 19 14,3143,0,0.007,0.006,0.006,0.019,0.885,0.324,0.004,0.268,1742,987,20,11.571,1,2.853,2166,256,0.002,40616
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/ticket3i_3_e7_1312_e7_1495,invalid,0,0.012,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,38940
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/durationThm_1_e1_350,invalid,0,0.008,,2,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,31244
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/ex8,invalid,2,0.009,0,5,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0.021,0,0.021,0,0,0,32540
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/two_counters,valid,6,0.423,25 22 19 16 11,806,0,0.001,0.001,0.002,0.004,0.193,0.068,0.002,0.032,379,224,10,6.406,1,2.384,538,92,0,35108
